degree,count
0,0.0
1,89260.22344551986
2,44208.697462609736
3,44208.697462609736
4,28766.03383182091
5,28766.03383182091
6,11419.654655156308
7,11419.654655156308
8,11419.654655156308
9,11419.654655156308
10,2450.6979666161933
11,2450.6979666161933
12,2450.6979666161933
13,2450.6979666161933
14,2450.6979666161933
15,2450.6979666161933
16,3336.117447741737
17,3336.117447741737
18,3336.117447741737
19,3336.117447741737
20,3336.117447741737
21,3336.117447741737
22,3336.117447741737
23,3336.117447741737
24,3336.117447741737
25,3336.117447741737
26,402.32988946250407
27,402.32988946250407
28,402.32988946250407
29,402.32988946250407
30,402.32988946250407
31,402.32988946250407
32,402.32988946250407
33,402.32988946250407
34,402.32988946250407
35,402.32988946250407
36,402.32988946250407
37,402.32988946250407
38,402.32988946250407
39,402.32988946250407
40,402.32988946250407
41,402.32988946250407
42,370.73639026330784
43,369.20355582184857
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,2.4149299055558977
196,2.4149299055558977
197,2.4149299055558977
198,2.4149299055558977
199,2.4149299055558977
200,2.4149299055558977
201,2.4149299055558977
202,2.4149299055558977
203,2.4149299055558977
204,2.4149299055558977
205,2.4149299055558977
206,2.4149299055558977
207,2.4149299055558977
208,2.4149299055558977
209,2.4149299055558977
210,2.4149299055558977
211,2.4149299055558977
212,2.4149299055558977
213,2.4149299055558977
214,2.4149299055558977
215,2.4149299055558977
216,2.4149299055558977
217,2.4149299055558977
218,2.4149299055558977
219,2.4149299055558977
220,2.4149299055558977
221,2.4149299055558977
222,2.4149299055558977
223,2.4149299055558977
224,2.4149299055558977
225,2.4149299055558977
226,2.4149299055558977
227,2.4149299055558977
228,2.4149299055558977
229,2.4149299055558977
230,2.4149299055558977
231,2.4149299055558977
232,2.4149299055558977
233,2.4149299055558977
234,2.4149299055558977
235,2.4149299055558977
236,2.4149299055558977
237,2.4149299055558977
238,2.4149299055558977
239,2.4149299055558977
240,2.4149299055558977
241,2.4149299055558977
242,2.4149299055558977
243,2.4149299055558977
244,2.4149299055558977
245,2.4149299055558977
246,2.4149299055558977
247,2.4149299055558977
248,2.4149299055558977
249,2.4149299055558977
250,2.4149299055558977
251,2.4149299055558977
252,2.4149299055558977
253,2.4149299055558977
254,2.4149299055558977
255,2.4149299055558977
256,2.4149299055558977
257,2.4149299055558977
258,2.4149299055558977
259,2.4149299055558977
260,2.4149299055558977
261,2.4149299055558977
262,2.4149299055558977
263,2.4149299055558977
264,2.4149299055558977
265,2.4149299055558977
266,2.4149299055558977
267,2.4149299055558977
268,2.4149299055558977
269,2.4149299055558977
270,2.4149299055558977
271,2.4149299055558977
272,2.4149299055558977
273,2.4149299055558977
274,2.4149299055558977
275,2.4149299055558977
276,2.4149299055558977
277,2.4149299055558977
278,2.4149299055558977
279,2.4149299055558977
280,2.4149299055558977
281,2.4149299055558977
282,2.4149299055558977
283,2.4149299055558977
284,2.4149299055558977
285,2.4149299055558977
286,2.4149299055558977
287,2.4149299055558977
288,2.4149299055558977
289,2.4149299055558977
290,2.4149299055558977
291,2.4149299055558977
292,2.4149299055558977
293,2.4149299055558977
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
