degree,count
0,0.0
1,43324.5689259014
2,58860.20575580505
3,49682.83425634072
4,35118.06949272324
5,25541.356690730085
6,18376.731825929804
7,13677.030513371923
8,10392.177979805652
9,8328.099497704883
10,6584.488456503546
11,5426.634425940691
12,4687.2741922953865
13,3873.450066890917
14,3341.8282106529223
15,2961.7132959511946
16,2399.33212576207
17,2274.582606504904
18,1802.9078746594605
19,1654.1028680615127
20,1503.123412347457
21,1241.0017611057847
22,1131.805980776553
23,1050.0650094582234
24,888.5774170712684
25,886.8389306254103
26,720.671323723509
27,729.4781069470337
28,674.1321101238718
29,655.4222049092641
30,650.1509916484356
31,534.8364237841452
32,571.6463446498383
33,428.6685410393402
34,413.49105838424293
35,386.25389087962685
36,351.8381863916293
37,282.0333535374375
38,364.3380729118944
39,286.2648467994877
40,260.4661439413321
41,211.2743696529069
42,237.5997315653367
43,244.7010931147961
44,172.77695796784246
45,165.20305729215033
46,148.45291362999706
47,205.3723170979065
48,184.37837027694331
49,116.23012732545612
50,155.21070906188106
51,116.33691003656713
52,143.1693680806202
53,137.42082602554
54,120.84621259896085
55,127.67354991129832
56,93.393452281598
57,120.00145734101534
58,92.91132315050345
59,101.07715182896936
60,112.43042626755778
61,46.883801839489024
62,185.80876081931638
63,96.4813200305216
64,51.26247793121729
65,61.067227263585664
66,61.444868874386884
67,148.45749007049017
68,61.92087663616985
69,37.73251823568717
70,38.033130121417344
71,49.55082841939293
72,45.717923331365455
73,48.64141141891014
74,30.450003710517194
75,0.0
76,0.0
77,50.95903463999275
78,44.64538786956109
79,24.26291335071437
80,46.184720253921114
81,15.683148238109425
82,48.21183194813784
83,25.526225967973005
84,29.81507770565804
85,37.475264544948004
86,18.00378373696003
87,14.42987844668096
88,20.01461848418694
89,19.266059730085544
90,43.21878247964196
91,25.49971621867735
92,91.828350788448
93,9.401661812094972
94,0.0
95,0.0
96,0.09925833943998441
97,32.35613032145193
98,11.290486578713171
99,74.17530402651755
100,8.701983561157249
101,45.94912471913267
102,17.687352310633287
103,18.137424186163116
104,13.790633202472236
105,0.0
106,0.0
107,0.0
108,0.0
109,16.405160050897393
110,38.36677276779665
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.795830610091798
117,0.0
118,0.0
119,0.0
120,41.45829922828125
121,47.709266406076495
122,0.0
123,26.70112183369929
124,9.440084691217635
125,0.0
126,0.0
127,12.035622304072604
128,58.592844539671205
129,0.0
130,8.72016408003401
131,4.181014117086306
132,27.893953474063892
133,0.0
134,0.0
135,3.0263336079660803
136,0.03009201498934999
137,9.847038108680863
138,0.0
139,0.0
140,2.538943311374169
141,4.085322088445537
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,1.7538400526391342
150,4.2180226551136
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,5.654166296124458
160,0.7421095576719381
161,0.0
162,0.0
163,0.0
164,13.236038958188146
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,17.91366965137422
189,60.97146199439885
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
