degree,count
0,0.0
1,43488.8926123321
2,58670.95015533016
3,49496.284152011096
4,35091.74373106618
5,25531.964487545745
6,18420.891182116087
7,13665.061064533045
8,10498.21785023238
9,8384.954858451762
10,6663.023592644138
11,5500.018131673918
12,4628.41699541884
13,3792.737391179544
14,3275.569071845908
15,2739.457893673971
16,2302.752475444053
17,2188.313306420401
18,1866.4918824777124
19,1687.670173415565
20,1552.2192952729529
21,1201.1994469606434
22,1072.3562135366956
23,1124.2105609925347
24,1034.4346205522888
25,806.1088337599067
26,745.5412130177137
27,756.397965778946
28,587.5812372394721
29,909.6453579774243
30,484.0381598951062
31,344.3517917545978
32,662.5440864329576
33,374.2130946801044
34,370.4287115960615
35,474.6603415008285
36,481.38088447321206
37,408.8415526234312
38,309.4527403805987
39,422.82982628961327
40,169.64644072571537
41,0.0
42,205.62380624364596
43,225.61695586325368
44,212.64783776836703
45,501.17125282093184
46,149.11719117086614
47,222.83084911777405
48,145.51539179123938
49,93.1086397889303
50,70.71572365541942
51,94.58170086762402
52,160.56798827071907
53,0.0
54,0.0
55,216.3389914862928
56,548.2004250635509
57,167.10723839898128
58,81.70206473226426
59,126.06731886079069
60,38.795309237611946
61,53.771399303514045
62,0.0
63,183.5121928730514
64,118.17006225808291
65,0.0
66,39.032359292614274
67,144.7306669355021
68,104.05152621102752
69,81.48547199857421
70,81.32347015209962
71,82.09768363070907
72,18.2798082025256
73,52.266059371468145
74,262.428094076633
75,31.53021522477502
76,0.0
77,92.32018837746
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,76.73908531281631
89,57.276197173574474
90,0.0
91,218.9064695345005
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,87.26062004850246
110,89.60731070087058
111,86.69667622412089
112,39.66610264510382
113,0.0
114,5.416083976975642
115,32.75927227444481
116,0.0
117,46.14402460621204
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,21.440960830892436
132,28.979196022613905
133,0.0
134,0.0
135,0.0
136,0.0
137,85.15363095502835
138,98.59217998868553
139,0.0
140,264.40543671371415
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,8.16789326298749
147,13.66478961519897
148,2.2421800692682154
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,37.146543141279835
158,9.491168415755965
159,0.0
160,0.0
161,0.0
162,201.860651101626
163,0.0
164,62.12364767619874
165,74.8594501260668
166,14.188352888508234
167,22.94776807888411
168,298.45897903473815
169,20.380230417766143
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,51.45044160739053
178,0.0
179,0.0
180,108.43610432732385
181,81.21693603502354
182,0.0
183,0.0
184,0.0
185,47.47691933641909
186,77.94598544505425
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,10.87152879621135
197,0.0
198,144.79535219521495
199,127.28356539650122
200,23.097939632262452
201,23.097939632262452
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
