degree,count
0,0.0
1,0.0
2,43725.15801138253
3,55021.10009296787
4,51568.91922610681
5,34634.29904378345
6,26113.092476802645
7,19411.407150460553
8,14143.236367032223
9,6805.0366882816015
10,4723.627511059924
11,12255.495630095102
12,5537.9780737245455
13,5364.068356984528
14,833.5077590211295
15,7323.089393272123
16,0.0
17,3468.788260868343
18,375.8068434167071
19,3663.9154008760815
20,1561.8471486209892
21,5703.792840715905
22,0.0
23,0.0
24,1109.800446142326
25,0.0
26,1295.330597903987
27,0.0
28,437.931956241664
29,2965.968942176143
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,2832.2926407483174
41,0.0
42,1007.0057915134239
43,0.0
44,0.0
45,232.39694039762253
46,0.0
47,0.0
48,0.0
49,186.3914299409953
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,854.4741443931707
61,0.0
62,0.0
63,1137.5481986189843
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,622.3772386158817
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,59.98546727746725
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,203.38679052324733
117,498.8280090575572
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,526.9355842026416
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,652.5661215810687
195,505.47428710915847
196,0.0
197,0.0
198,0.0
199,46.66222796181049
200,46.66222796181049
201,46.66222796181049
202,46.66222796181049
203,46.66222796181049
204,46.66222796181049
205,46.66222796181049
206,46.66222796181049
207,46.66222796181049
208,46.66222796181049
209,46.66222796181049
210,46.66222796181049
211,46.66222796181049
212,46.66222796181049
213,46.66222796181049
214,46.66222796181049
215,46.66222796181049
216,46.66222796181049
217,46.66222796181049
218,46.66222796181049
219,46.66222796181049
220,46.66222796181049
221,46.66222796181049
222,46.66222796181049
223,46.66222796181049
224,46.66222796181049
225,46.66222796181049
226,46.66222796181049
227,46.66222796181049
228,46.66222796181049
229,46.66222796181049
230,46.66222796181049
231,46.66222796181049
232,46.66222796181049
233,46.66222796181049
234,46.66222796181049
235,46.66222796181049
236,46.66222796181049
237,46.66222796181049
238,46.66222796181049
239,46.66222796181049
240,46.66222796181049
241,46.66222796181049
242,46.66222796181049
243,46.66222796181049
244,46.66222796181049
245,46.66222796181049
246,46.66222796181049
247,46.66222796181049
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
